,user_id,business_id,stars,state,pred_context,pred_factor,rev_count,opt_alpha
5332,CxDOIDnH8gp9KXzpBHJYXw,cnHEOfNPkTtdoWvU1EjuiQ,4.0,ON,2.744898209894893,3.955622045712959,6633,0.0
5333,CxDOIDnH8gp9KXzpBHJYXw,cqIPDUx8rB2LGN8Ea4F0Tw,4.0,ON,3.8565380272049685,3.6578120928574367,6633,1.0
5334,CxDOIDnH8gp9KXzpBHJYXw,cr__ihwxDQ7hyq2ZfX172Q,4.0,ON,3.494672009086248,3.8675995553002473,6633,0.0
5335,CxDOIDnH8gp9KXzpBHJYXw,csYwiQfurNcjEoHlgfIMVA,4.0,ON,3.3290330741624565,2.90981509633303,6633,1.0
5336,CxDOIDnH8gp9KXzpBHJYXw,cstZ9oPTRnK8p0iIHv9e0A,4.0,ON,4.012252135443704,3.1352848927076833,6633,0.9860289702435414
5337,CxDOIDnH8gp9KXzpBHJYXw,cuXCQM-9VwpZlSneEY1b3w,3.0,ON,3.490568293719929,3.4717310460013637,6633,0.0
5338,CxDOIDnH8gp9KXzpBHJYXw,cw9Vp_nxdgH5KzYuu1AC2Q,3.0,ON,3.9396684466326266,3.144353340895752,6633,0.0
5339,CxDOIDnH8gp9KXzpBHJYXw,cwiEry81jficSY3ZrhgWvg,3.0,ON,4.510068009209516,3.2000545386837937,6633,0.0
5340,CxDOIDnH8gp9KXzpBHJYXw,cxFZ9pFvWvP2DWjw0-G5iQ,3.0,ON,3.2851385059942912,3.5118696471443465,6633,1.0
5341,CxDOIDnH8gp9KXzpBHJYXw,cygnN2VhHANKTni8TgSoGw,3.0,ON,3.533898876559177,3.3192277915450075,6633,0.0
5342,CxDOIDnH8gp9KXzpBHJYXw,cylWGC6sPQbSXa1IiP-_Dw,3.0,ON,3.3921210561432265,3.46616384496836,6633,1.0
5343,CxDOIDnH8gp9KXzpBHJYXw,cz1rt787SUMvCDq1tRpHrw,4.0,ON,3.462603303164288,3.7667006163453216,6633,0.0
5344,CxDOIDnH8gp9KXzpBHJYXw,d1NqodSwHT9loXeS7GsF7A,4.0,ON,2.789431072854629,3.517422892023449,6633,0.0
5345,CxDOIDnH8gp9KXzpBHJYXw,d3GUOaOI2i3Z2QLuTk5n8g,3.0,ON,3.392608224168791,3.8593261249682937,6633,1.0
5346,CxDOIDnH8gp9KXzpBHJYXw,d4LJ4LRt7NIDtO__jBvTHw,4.0,ON,2.787821706919325,4.03104926552465,6633,0.024974724305083244
5347,CxDOIDnH8gp9KXzpBHJYXw,d4P7boUqiA2pR59jOlzYLA,4.0,ON,3.8048736061297266,3.513746828158176,6633,1.0
5348,CxDOIDnH8gp9KXzpBHJYXw,d4pEtorPeMPPHviFjzjvxw,3.0,ON,3.2511786953423014,3.5291877048802784,6633,1.0
5349,CxDOIDnH8gp9KXzpBHJYXw,d6G0w_e3GaA90NSQeovShA,3.0,ON,3.7539541049003184,2.8631591780665264,6633,0.15361652588195068
5350,CxDOIDnH8gp9KXzpBHJYXw,d6STCrNBWS0JnntBKSQ6wg,4.0,ON,3.0690200017609324,3.4922436763709404,6633,0.0
5351,CxDOIDnH8gp9KXzpBHJYXw,d7ZqJlSbyZHETKzj9XhJAg,3.0,ON,4.513578634646316,2.9113926076860075,6633,0.055304060092260195
5352,CxDOIDnH8gp9KXzpBHJYXw,d8Kz48UDfZ0MPuQpGy2r0Q,4.0,ON,3.455220084713379,3.0583956087543047,6633,1.0
5353,CxDOIDnH8gp9KXzpBHJYXw,d9ftOq9cPFsicPSasP-IRw,3.0,ON,3.418555005530444,3.265829477438273,6633,0.0
5354,CxDOIDnH8gp9KXzpBHJYXw,dAmVTQ6ukuLh4UxTmBoRkg,3.0,ON,3.0949404421793894,3.6885755789229338,6633,1.0
5355,CxDOIDnH8gp9KXzpBHJYXw,dAtT3iwh3Os5lkA7TySvNg,2.0,ON,3.562204182823015,2.9397672392395866,6633,0.0
5356,CxDOIDnH8gp9KXzpBHJYXw,dBX0TUPNZ1WtVzv5jfYE2w,4.0,ON,4.011225640378909,3.5552249611432885,6633,0.9753824042592967
5357,CxDOIDnH8gp9KXzpBHJYXw,dC60NKVSKNMaymlp_5wuyw,2.0,ON,3.953202685276589,3.74871523307468,6633,0.0
5358,CxDOIDnH8gp9KXzpBHJYXw,dCPu73RQHHqP6zaP0TC0nA,3.0,ON,2.7540138045431917,3.2506660719628617,6633,0.5047114216656731
5359,CxDOIDnH8gp9KXzpBHJYXw,dGfLtryngWYp2CzPLMQtfA,2.0,ON,2.7231622786750798,2.635239138733569,6633,0.0
5360,CxDOIDnH8gp9KXzpBHJYXw,dHWUfXcWVfO4NeV7r7dq0Q,3.0,ON,3.4832443753186064,3.0924045905514825,6633,0.0
5361,CxDOIDnH8gp9KXzpBHJYXw,dI2SSLu5pc6UU143k5h0Ag,4.0,ON,2.79989095405213,3.4525897819313247,6633,0.0
5362,CxDOIDnH8gp9KXzpBHJYXw,dJnF_GUWdoX3tUucpKbYMg,3.0,ON,3.500296549029815,2.487297637013808,6633,0.506123310602421
5363,CxDOIDnH8gp9KXzpBHJYXw,dKON2mm3YfMHgAV3I_TepQ,2.0,ON,3.4955847371269035,3.2672442757765463,6633,0.0
5364,CxDOIDnH8gp9KXzpBHJYXw,dKOrxsz6ygqa-AatwzpKyQ,3.0,ON,3.991412392159301,2.515126690035609,6633,0.32844137775424
5365,CxDOIDnH8gp9KXzpBHJYXw,dKqPHZ2VWqMdiAMH1GQJbA,2.0,ON,3.3142261010379648,2.47572889996388,6633,0.0
5366,CxDOIDnH8gp9KXzpBHJYXw,dM8i3hklYuGE2xiVsQZ4Yg,3.0,ON,3.842253049756524,3.5788552463213343,6633,0.0
5367,CxDOIDnH8gp9KXzpBHJYXw,dMGT_S059U8hzMWxdf90SQ,4.0,ON,3.965282333596055,3.7618275676537953,6633,1.0
5368,CxDOIDnH8gp9KXzpBHJYXw,dN3-yXUI6ybiLhO-lF5oQg,2.0,ON,3.9396684466326266,2.7442362029547644,6633,0.0
5369,CxDOIDnH8gp9KXzpBHJYXw,dNZbJdDWWKULd_KoG4lnkQ,4.0,ON,3.731369332190281,3.173504541290203,6633,1.0
5370,CxDOIDnH8gp9KXzpBHJYXw,dPVCSAu8xVIDXD-C3s6c5Q,3.0,ON,3.9396684466326266,3.550137807769053,6633,0.0
5371,CxDOIDnH8gp9KXzpBHJYXw,dQojkooHaWvyCor5qcAS6Q,3.0,ON,4.337631540412186,2.9872943113579007,6633,0.009409270787118708
5372,CxDOIDnH8gp9KXzpBHJYXw,dRDd9zMMH96jl_BlE2-jkA,4.0,ON,2.757319773828227,2.9585049837742945,6633,0.0
5373,CxDOIDnH8gp9KXzpBHJYXw,dSiuYoiNA99khqlffQ6v0w,3.0,ON,2.7039219659417655,3.448449607162345,6633,0.6023276804433427
5374,CxDOIDnH8gp9KXzpBHJYXw,dTWfATVrBfKj7Vdn0qWVWg,2.0,ON,3.465025676476748,2.923548601882081,6633,0.0
5375,CxDOIDnH8gp9KXzpBHJYXw,dTiofRzCI90BkVbGU8ZY2Q,4.0,ON,3.991412392159301,3.7475042595403902,6633,1.0
5376,CxDOIDnH8gp9KXzpBHJYXw,dTqKpbaiUgEd4rPSzKuWqQ,3.0,ON,3.640920047947216,3.1785217635181984,6633,0.0
5377,CxDOIDnH8gp9KXzpBHJYXw,dTuT_G3Zp79RZmnF3oxfiA,3.0,ON,3.625999696697351,2.660167812223858,6633,0.3518543891946535
5378,CxDOIDnH8gp9KXzpBHJYXw,dU7SLTS6_HWo1YPHZ4DmOw,4.0,ON,3.288490487033366,3.5112352905650366,6633,0.0
5379,CxDOIDnH8gp9KXzpBHJYXw,dUePqUU5pROUEPiWBau72A,4.0,ON,3.4355784135524225,2.5578210785821667,6633,1.0
5380,CxDOIDnH8gp9KXzpBHJYXw,dUi8sGdQJdiBZ6zeZQbT7w,4.0,ON,2.732353846834337,1.9589155724826544,6633,1.0
5381,CxDOIDnH8gp9KXzpBHJYXw,dUu-XNUD5VOyTLQcdBtIzg,3.0,ON,2.7304212670856756,3.2865128964086767,6633,0.5152260550252917
5382,CxDOIDnH8gp9KXzpBHJYXw,dW6QOIAJI5J1jTcpo2HdzA,3.0,ON,3.202775885424173,3.4309785812562907,6633,1.0
5383,CxDOIDnH8gp9KXzpBHJYXw,dWAyhGhxfVvtLj3nPLT1DQ,4.0,ON,3.1237697834415337,3.732925529438498,6633,0.0
5384,CxDOIDnH8gp9KXzpBHJYXw,dYFOMdoe3-zbvVlyCCHvrA,3.0,ON,3.590013322200469,3.4794545507791637,6633,0.0
5385,CxDOIDnH8gp9KXzpBHJYXw,dZ-Ork0Q4BAGlBzZJ6a9Kg,3.0,ON,2.7109514810665174,3.349149093683889,6633,0.5470861795486215
5386,CxDOIDnH8gp9KXzpBHJYXw,d_KswWFMUO647iBQA8iilA,3.0,ON,3.8565380272049685,2.6141270034292914,6633,0.3105840089844371
5387,CxDOIDnH8gp9KXzpBHJYXw,d_NZqSypBaSs-2-r32CWrw,3.0,ON,3.9655574055093465,2.8554377091615932,6633,0.13022225559460893
5388,CxDOIDnH8gp9KXzpBHJYXw,d_ROFxj7n27aJb6CxJesAg,3.0,ON,3.45841756548947,3.067222476214281,6633,0.0
5389,CxDOIDnH8gp9KXzpBHJYXw,d_oEgPEL7jaMVDBsRf2t-A,4.0,ON,4.5061698755602935,3.658510493596802,6633,0.4028617079801354
5390,CxDOIDnH8gp9KXzpBHJYXw,dbQjyEM6FGNsKMQKPLSWYg,4.0,ON,2.732555876503921,3.599065602181547,6633,0.0
5391,CxDOIDnH8gp9KXzpBHJYXw,dc7QXmF47zYr_GrtdEnHKA,4.0,ON,3.1603726830035637,3.511967269087608,6633,0.0
5392,CxDOIDnH8gp9KXzpBHJYXw,dcEuh9FtfI9cDneBV3iWLg,2.0,ON,3.073068239849815,3.4198647228288888,6633,1.0
5393,CxDOIDnH8gp9KXzpBHJYXw,dciRz-Y3mB_oKVHcOXPpaA,3.0,QC,3.10334867045615,3.572040468313567,6633,1.0
5394,CxDOIDnH8gp9KXzpBHJYXw,dd3GZs6zW2t7BM0cbxAzvg,3.0,ON,3.9306940092373854,3.7761564426977485,6633,0.0
5395,CxDOIDnH8gp9KXzpBHJYXw,dfeT_kmoO388KzyVv0Styg,4.0,ON,3.3290330741624565,3.438169755749083,6633,0.0
5396,CxDOIDnH8gp9KXzpBHJYXw,dgIrIkCBiHtAHZ86_-awFQ,3.0,ON,3.991412392159301,2.7809546495840625,6633,0.18096075782862145
5397,CxDOIDnH8gp9KXzpBHJYXw,dgpPVSFL84ONx477Lln2sw,4.0,ON,3.735761567576941,3.542559279615535,6633,1.0
5398,CxDOIDnH8gp9KXzpBHJYXw,dhpzraAYdlZEomsaZjt5yg,3.0,ON,3.3802387078768823,3.472817816926298,6633,1.0
5399,CxDOIDnH8gp9KXzpBHJYXw,dhvePGMLjWvl4fhk9lgxew,4.0,ON,2.9989049131007905,4.054050346736547,6633,0.0512254946223894
5400,CxDOIDnH8gp9KXzpBHJYXw,dj2XkboYShGM9WvpkayJWA,3.0,ON,3.0856578786181386,3.318068948096323,6633,1.0
5401,CxDOIDnH8gp9KXzpBHJYXw,dnL3yOplcB8x7-aVOpWD_Q,3.0,ON,3.3664796199011118,2.031715851386984,6633,0.7254348458161398
5402,CxDOIDnH8gp9KXzpBHJYXw,dnNjNkcYSjFudOLcOFkxlg,4.0,ON,3.6823654198033053,2.6420787988509624,6633,1.0
5403,CxDOIDnH8gp9KXzpBHJYXw,dnuK5s5dIDRlSfQywM5wAg,3.0,ON,3.3652464541468228,3.1152567950178884,6633,0.0
5404,CxDOIDnH8gp9KXzpBHJYXw,dpVkC2iXXE-WS-lvtNVVhw,3.0,ON,3.4312091910060984,3.5959638536797014,6633,1.0
5405,CxDOIDnH8gp9KXzpBHJYXw,drei9bJ5RWHYrDg2Xo3qpA,4.0,ON,3.2851385059942912,3.4099605414459635,6633,0.0
5406,CxDOIDnH8gp9KXzpBHJYXw,drrTCw8cVmda9BZ5HjEiOQ,3.0,ON,3.991412392159301,3.244749312111024,6633,0.0
5407,CxDOIDnH8gp9KXzpBHJYXw,dt9p8SDbclFb68FDEXPDgw,3.0,ON,2.7665615105402748,2.6222452647182224,6633,1.0
5408,CxDOIDnH8gp9KXzpBHJYXw,dtF9Mt87V_0-5BwUZtaK0w,3.0,QC,4.103737676982417,3.3681470210592224,6633,0.0
5409,CxDOIDnH8gp9KXzpBHJYXw,dulgBrNtDCGjYcbQa2E6uA,4.0,ON,3.2027997915642143,3.6996563706613035,6633,0.0
5410,CxDOIDnH8gp9KXzpBHJYXw,dumO6I2X9g6dv_70NDWkmw,3.0,ON,3.615368711844596,2.8618241757207543,6633,0.18336782718909814
5411,CxDOIDnH8gp9KXzpBHJYXw,dvgjMDC1kfYtrc9nSVW4yA,4.0,ON,3.3206628492800547,3.6492823457878667,6633,0.0
5412,CxDOIDnH8gp9KXzpBHJYXw,dw2ST-AHUbu2xq0QNfngBA,3.0,ON,3.5703155346282807,3.075174132819507,6633,0.0
5413,CxDOIDnH8gp9KXzpBHJYXw,dwLIYJ-Vr1-xi8lkOf7NAw,4.0,AB,3.2366324059289977,3.328908824805375,6633,0.0
5414,CxDOIDnH8gp9KXzpBHJYXw,dwgeEOAcPuR-GhpMBaJmjA,3.0,ON,3.449473687260673,2.8105650867139857,6633,0.29649767294402163
5415,CxDOIDnH8gp9KXzpBHJYXw,dwogRZ8Vdu7Pd4qSN0UwXg,4.0,ON,2.65713216456176,3.1591231469576018,6633,0.0
5416,CxDOIDnH8gp9KXzpBHJYXw,dx9xZmYDuwFfSU_Rth8Baw,2.0,ON,3.507084153546967,2.9419815993610263,6633,0.0
5417,CxDOIDnH8gp9KXzpBHJYXw,e-5bYZcgBFX6RJwgz5uWPQ,3.0,ON,2.8132299282384405,3.378823069764221,6633,0.6697801687309778
5418,CxDOIDnH8gp9KXzpBHJYXw,e-W3NSPQCrQmhd8dSNahNA,3.0,ON,3.4138539187881896,3.3851059629830687,6633,0.0
5419,CxDOIDnH8gp9KXzpBHJYXw,e1W5fwngUYf3kdsgxo4spg,4.0,ON,3.333718479467526,3.7948494636406696,6633,0.0
5420,CxDOIDnH8gp9KXzpBHJYXw,e3H0QcvAMXhcim9rjC6hMA,4.0,ON,3.278272323186709,3.3396378344513957,6633,0.0
5421,CxDOIDnH8gp9KXzpBHJYXw,e41TP5cXZqSrz50xCBJqZw,3.0,ON,3.4149424622744795,3.7469769713892895,6633,1.0
5422,CxDOIDnH8gp9KXzpBHJYXw,e49eXgKVuR-lsL0-D4vzDw,4.0,ON,3.6799185782613684,2.5396325444268664,6633,1.0
5423,CxDOIDnH8gp9KXzpBHJYXw,e4BSPTPc5DLjvdJY18EaVA,3.0,ON,3.6234825190785536,2.6214849184252844,6633,0.3777604670190191
5424,CxDOIDnH8gp9KXzpBHJYXw,e5-fDENYpBTNwX6cHFS3Ag,2.0,ON,3.2956419832536836,3.2300755366664227,6633,0.0
5425,CxDOIDnH8gp9KXzpBHJYXw,e7hLWm0qh_2b__dLx49r9g,5.0,ON,4.018017104430095,3.943970901723554,6633,1.0
5426,CxDOIDnH8gp9KXzpBHJYXw,e7ltuJCuO5royTiqI_BRzw,3.0,ON,3.7942191158685334,3.002869439150063,6633,0.0
5427,CxDOIDnH8gp9KXzpBHJYXw,e8t4epymmaQSdb1szLbTTQ,2.0,ON,3.9396684466326266,3.1523078126449464,6633,0.0
5428,CxDOIDnH8gp9KXzpBHJYXw,eAXzRqaIXnLoT0LKU1sMyQ,3.0,ON,2.634935252731906,3.1479688299677933,6633,0.28841938721636307
5429,CxDOIDnH8gp9KXzpBHJYXw,eDtxNY64sFYGjeFPJYlZ6w,3.0,ON,3.991412392159301,2.8871455034769262,6633,0.10219856963902377
5430,CxDOIDnH8gp9KXzpBHJYXw,eEUOShjzy1iJfJMQ8NNzWg,5.0,ON,2.7975713941637808,3.4716642729734035,6633,0.0
5431,CxDOIDnH8gp9KXzpBHJYXw,eE_611gM-wKg_2sMlTbZWQ,3.0,ON,3.622382290870759,2.828992235987829,6633,0.21554059438948286
5432,CxDOIDnH8gp9KXzpBHJYXw,eHY3Nqe2Ef5hHrJQUwRwHQ,1.0,ON,2.787331528901143,2.415309460392062,6633,0.0
5433,CxDOIDnH8gp9KXzpBHJYXw,eI1ZHGOr2Pus842KrZD5ZQ,2.0,ON,3.4256189374450803,3.2566999060808315,6633,0.0
5434,CxDOIDnH8gp9KXzpBHJYXw,eI6KvWEe_IJUGawBNH7qXA,3.0,QC,3.0317812092075163,2.9925613207535333,6633,0.18966599701563544
5435,CxDOIDnH8gp9KXzpBHJYXw,eISyaSdeTWQA2z9k-r_F4Q,4.0,ON,3.615368711844596,3.2090191532764245,6633,1.0
5436,CxDOIDnH8gp9KXzpBHJYXw,eIwwGM7MsUfgTVxAGwnzig,3.0,ON,3.6799185782613684,3.3824771377336176,6633,0.0
5437,CxDOIDnH8gp9KXzpBHJYXw,eLMCasvWCkJYDkvkKREz7A,3.0,ON,2.9282055173843395,3.549110143449003,6633,0.8843711584648695
5438,CxDOIDnH8gp9KXzpBHJYXw,eMLvsFmMFtzTaIn1LJJbdQ,4.0,ON,3.3714474213387216,3.9248612882185063,6633,0.0
5439,CxDOIDnH8gp9KXzpBHJYXw,eMTE-wqpk_YWaV3mf7Ii3A,3.0,ON,3.9226156822939378,2.0110224624635906,6633,0.5173577345206218
5440,CxDOIDnH8gp9KXzpBHJYXw,eNFubUPJR7yIQah-NxZN_g,4.0,ON,3.825576243370621,2.9629244960778247,6633,1.0
5441,CxDOIDnH8gp9KXzpBHJYXw,eNbRmHgNUNyhqpCT_Xsklw,4.0,ON,2.748423169272703,3.6712817626203753,6633,0.0
5442,CxDOIDnH8gp9KXzpBHJYXw,eOvNqnu9CZDCHe26sqj7bw,3.0,ON,3.991412392159301,2.196254028850787,6633,0.4477298424345653
5443,CxDOIDnH8gp9KXzpBHJYXw,ePUwB_oIaL8kpM92iTzUOA,4.0,ON,3.5709631524285936,3.8362060505064464,6633,0.0
5444,CxDOIDnH8gp9KXzpBHJYXw,eQCYur0033RkZdh5VjbF8A,4.0,ON,3.6796813231359113,2.904530092246141,6633,1.0
5445,CxDOIDnH8gp9KXzpBHJYXw,eRZuxjnaMviiVyvhejwTBQ,2.0,ON,3.367532650734705,2.8331277841944096,6633,0.0
5446,CxDOIDnH8gp9KXzpBHJYXw,eUa2VP06FTmyWdYzYG_qWw,4.0,ON,3.8520831071601904,3.6101482452307194,6633,1.0
5447,CxDOIDnH8gp9KXzpBHJYXw,eV3zhvfHcXud5KvrYdJMZw,4.0,ON,3.1465297286077365,3.3492629040581963,6633,0.0
5448,CxDOIDnH8gp9KXzpBHJYXw,eXS5YBwzRnFUbGlTvlx1rA,4.0,ON,3.735761567576941,3.705819842043968,6633,1.0
5449,CxDOIDnH8gp9KXzpBHJYXw,eYQ10Ct8HnRu5yPpjoydhQ,3.0,ON,3.045839856697436,3.3668567212985074,6633,1.0
5450,CxDOIDnH8gp9KXzpBHJYXw,eZaCQPZYmETSNiHRagNu2g,4.0,ON,3.8520831071601904,3.219581633016625,6633,1.0
5451,CxDOIDnH8gp9KXzpBHJYXw,e_ILiIs2pVpskfeL-zFtTw,4.0,ON,3.196041870066052,2.9497496536712826,6633,1.0
5452,CxDOIDnH8gp9KXzpBHJYXw,eb_DIutupetu0YyF8hNBQg,3.0,ON,3.1515205261715447,2.9543393495647234,6633,0.23156698433909736
5453,CxDOIDnH8gp9KXzpBHJYXw,eca7AiMjVKY25gds-2bC_w,3.0,ON,2.7109514810665174,3.0859593394520664,6633,0.22922010173901686
5454,CxDOIDnH8gp9KXzpBHJYXw,edf1UxWW9-7u_f35kbvEwQ,2.0,ON,2.7575162786604874,2.1731779946685976,6633,0.0
5455,CxDOIDnH8gp9KXzpBHJYXw,eetlD3KXlb8cTwgrQVfquw,4.0,ON,3.763643408329112,2.7382850227660485,6633,1.0
5456,CxDOIDnH8gp9KXzpBHJYXw,efHe6rDqTs0cVINNmqDRvA,3.0,OH,2.8288149697783305,3.2701757161309795,6633,0.6121426029924011
5457,CxDOIDnH8gp9KXzpBHJYXw,efOtTiIqTvLijm3kIYgqPQ,4.0,ON,3.3602549339816954,3.1172322469027565,6633,1.0
5458,CxDOIDnH8gp9KXzpBHJYXw,efwZXuea3BzcOOhK-6FvDQ,4.0,QC,3.061240955849529,3.5114990457195137,6633,0.0
5459,CxDOIDnH8gp9KXzpBHJYXw,egN_EvHk4bwGLhqGBrp37A,3.0,ON,3.688224488919615,3.156800799028206,6633,0.0
5460,CxDOIDnH8gp9KXzpBHJYXw,eh9e2wfsXNRa4BgVSXUu7g,3.0,ON,4.448095476949951,3.1117653904872187,6633,0.0
5461,CxDOIDnH8gp9KXzpBHJYXw,ei7LSmqLOkiAp7aWLKD8KQ,4.0,ON,3.0750252821742547,3.21910605872519,6633,0.0
5462,CxDOIDnH8gp9KXzpBHJYXw,eiAxeJdq1cDcil0TyrfzMA,4.0,ON,3.991412392159301,3.6401660465505286,6633,1.0
5463,CxDOIDnH8gp9KXzpBHJYXw,ejaUQ1hYo7Q7xCL1HdPINw,4.0,PA,4.0577827054088775,3.2921879095954174,6633,0.924525733815259
5464,CxDOIDnH8gp9KXzpBHJYXw,eka4fAFffyLu9h6uS-tAWA,3.0,ON,2.787331528901143,2.489012495881438,6633,1.0
5465,CxDOIDnH8gp9KXzpBHJYXw,el3HILPUZ3gxN20wcTJr3A,2.0,ON,3.21170551052522,2.741734031425102,6633,0.0
5466,CxDOIDnH8gp9KXzpBHJYXw,emBRUqqNDMCJMUtnJrgJuw,4.0,ON,2.7126605840995976,3.73356332605771,6633,0.0
5467,CxDOIDnH8gp9KXzpBHJYXw,emOK5Q4d_KZsA76tT9pOug,4.0,ON,3.1151035166254424,3.595234819857249,6633,0.0
5468,CxDOIDnH8gp9KXzpBHJYXw,emyCP3Ry2SbpNrwRAtm9PQ,3.0,ON,3.2093463956711954,2.0532494657934306,6633,0.8189196854857752
5469,CxDOIDnH8gp9KXzpBHJYXw,enxHib7lg5f0kr4E_p9VPg,3.0,ON,3.5493703032431085,3.663547367885824,6633,1.0
5470,CxDOIDnH8gp9KXzpBHJYXw,eolyE_VZRQfK2shR4pdnQA,3.0,ON,3.2851385059942912,3.4409079055935803,6633,1.0
5471,CxDOIDnH8gp9KXzpBHJYXw,epGEkSqmSLpFgz79BX-9cw,2.0,ON,2.778966811461728,2.5928711925353443,6633,0.0
5472,CxDOIDnH8gp9KXzpBHJYXw,epy45cNXz4n7xnSBxjLmPQ,4.0,ON,3.4603913122201804,3.5898262765329725,6633,0.0
5473,CxDOIDnH8gp9KXzpBHJYXw,eqg6UyuVLwzAplUvN9UkSw,3.0,ON,4.305023475212932,3.2524330850643453,6633,0.0
5474,CxDOIDnH8gp9KXzpBHJYXw,erRdoBvb4ywWky3KMjtVdg,3.0,ON,3.991412392159301,3.493509284409201,6633,0.0
5475,CxDOIDnH8gp9KXzpBHJYXw,etGemAdUhKD_Lw1Gnx_Oqg,3.0,ON,3.261905023561194,3.7583144861841458,6633,1.0
5476,CxDOIDnH8gp9KXzpBHJYXw,etaV8Pqa2bGSjUb3B3O00Q,3.0,ON,2.787331528901143,2.57758494466923,6633,1.0
5477,CxDOIDnH8gp9KXzpBHJYXw,euUbrTUnWFFz-GEBG3yiYQ,4.0,ON,3.0599009703859683,3.5930088528972823,6633,0.0
5478,CxDOIDnH8gp9KXzpBHJYXw,euYzQerd3RU1rEC3yYilpQ,4.0,ON,3.1755326473198715,4.133002308712902,6633,0.1389102068460275
5479,CxDOIDnH8gp9KXzpBHJYXw,eujvfaVhdWgctXEasaYkzA,3.0,ON,3.202607514545166,2.550129099128763,6633,0.6894801272225003
5480,CxDOIDnH8gp9KXzpBHJYXw,evMQa4LSPBoz869Ks0X3-g,4.0,ON,2.6396491211920186,1.7807463640069359,6633,1.0
5481,CxDOIDnH8gp9KXzpBHJYXw,ewnIcxDZMtYOUmMeDJqoxQ,2.0,ON,3.4658627790795866,3.0883274556126565,6633,0.0
5482,CxDOIDnH8gp9KXzpBHJYXw,exysqt4RqxkF9I8Z2NEUsQ,4.0,ON,3.4880502566835494,3.4641393763892907,6633,1.0
5483,CxDOIDnH8gp9KXzpBHJYXw,ezFIe-ZDKCl3wXzRjOs-dg,3.0,ON,3.4896814306471224,3.0540523749543165,6633,0.0
5484,CxDOIDnH8gp9KXzpBHJYXw,ezNn4qBz50ps825pye0e6A,3.0,ON,3.22939923311898,3.321865094292139,6633,1.0
5485,CxDOIDnH8gp9KXzpBHJYXw,ezyc08PtTpm9rjp0dft3qA,3.0,ON,3.9537120847650717,3.2331059123785413,6633,0.0
5486,CxDOIDnH8gp9KXzpBHJYXw,f-GwGqmGJ17F6w5CXcZkSg,4.0,QC,3.593242544899267,3.5054011226701154,6633,1.0
5487,CxDOIDnH8gp9KXzpBHJYXw,f1R43EDuCv_FdhZksMsJaA,4.0,ON,2.818615176849662,3.914130700694948,6633,0.0
5488,CxDOIDnH8gp9KXzpBHJYXw,f1ekudjT4wtVZBcI_GIcFA,3.0,ON,3.888941824061316,3.4301619502123577,6633,0.0
5489,CxDOIDnH8gp9KXzpBHJYXw,f1iTkj320DVn4TyWcvsUjA,3.0,ON,3.991412392159301,3.04544339207757,6633,0.0
5490,CxDOIDnH8gp9KXzpBHJYXw,f1vEP4z1VXMytlrxOok_cA,3.0,ON,2.6427082904990487,2.931814584384203,6633,0.0
5491,CxDOIDnH8gp9KXzpBHJYXw,f2cLqQutMDaxEsZGtk9TWw,4.0,ON,3.545172533311745,3.5902072477083133,6633,0.0
5492,CxDOIDnH8gp9KXzpBHJYXw,f3gE6ZZFd7jRBjTVgt-mAg,4.0,ON,3.724003238708268,3.4187251398345246,6633,1.0
5493,CxDOIDnH8gp9KXzpBHJYXw,f4ca22TTZcsmkzjfB7_Zzg,3.0,ON,3.2399445895837404,3.089422221706591,6633,0.0
5494,CxDOIDnH8gp9KXzpBHJYXw,f51YniULra1Fz01jwILh8Q,4.0,ON,3.6919612600150633,3.2091441109148238,6633,1.0
5495,CxDOIDnH8gp9KXzpBHJYXw,f5O7v_X_jCg2itqacRfxhg,4.0,ON,3.2462066640769667,3.782604106984058,6633,0.0
5496,CxDOIDnH8gp9KXzpBHJYXw,f5eWv8acpTM3nmUQQy_B2g,3.0,ON,2.793165048763856,3.329437881414346,6633,0.6143102192705213
5497,CxDOIDnH8gp9KXzpBHJYXw,f6zeoU1Juox3_SFOQz7UEQ,2.0,ON,3.991412392159301,2.94456807572021,6633,0.0
5498,CxDOIDnH8gp9KXzpBHJYXw,f7T0Q1kbsSlbqB2vMdNrCw,3.0,ON,3.649593926482202,2.744845211384068,6633,0.28201729867972974
5499,CxDOIDnH8gp9KXzpBHJYXw,f8R1qFYugdhQRR-ym8SUxg,3.0,ON,3.991412392159301,3.1180705306544887,6633,0.0
5500,CxDOIDnH8gp9KXzpBHJYXw,f9OqUyBsY4wCfsnrcIj_Xw,2.0,ON,3.991412392159301,2.631825539582172,6633,0.0
5501,CxDOIDnH8gp9KXzpBHJYXw,fA2KVhNG1NxteUrLhR_rzQ,2.0,ON,2.7347612690794643,2.2483693862470906,6633,0.0
5502,CxDOIDnH8gp9KXzpBHJYXw,fA7EapUU2Yve9bEtMvvAFA,4.0,ON,2.807927598561953,3.5568410224917435,6633,0.0
5503,CxDOIDnH8gp9KXzpBHJYXw,fB-v-caPf0o3eUkp_2ua2Q,3.0,ON,3.788600867303333,3.4512401154761894,6633,0.0
5504,CxDOIDnH8gp9KXzpBHJYXw,fCaytcVvHe5kLA9cE8xBoA,4.0,ON,3.6137482996285115,3.335424438305941,6633,1.0
